date,open,high,low,close,volume,ema,atr,rsi,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
1620662400,1.21709,1.2178,1.21556,1.21589,2390,1.2084971395312232,0.0015235270822883038,56.845632070706436,0.001404035092580358,-0.00032220851169549396,0.001726243604275852
1620666000,1.2159,1.21725,1.21528,1.21609,2287,1.208572690381659,0.001583056804649867,57.690343749454044,0.0013037611879589406,-0.00033798593305352925,0.0016417471210124698
1620669600,1.2161,1.21725,1.21557,1.21695,1497,1.2086560466962695,0.001595982564029872,61.206705452991024,0.001278945323221814,-0.0002902414382325248,0.0015691867614543388
1620673200,1.21696,1.2172,1.21584,1.2159,738,1.20872812583362,0.0015645182221592263,55.177105608247246,0.0011611671349152086,-0.0003264157012313042,0.0014875828361465128
1620676800,1.2159,1.21592,1.21493,1.21569,663,1.208797398213385,0.0014879157925379728,54.03068330505697,0.0010389059659010602,-0.0003589414961963622,0.0013978474620974224
1620680400,1.21568,1.21592,1.21427,1.2145,1022,1.2088541405197195,0.0015095270201995672,47.950816463558894,0.0008363491415632751,-0.00044919865642731793,0.001285547797990593
1620684000,1.21451,1.21469,1.21401,1.21409,833,1.208906238624001,0.0013989234175062935,46.02902201759172,0.0006354131778620875,-0.0005201076961028044,0.001155520873964892
1620687600,1.2141,1.21432,1.21284,1.21284,481,1.20894538052824,0.001409733628505474,40.676425045727335,0.0003710284407418829,-0.0006275939465784073,0.0009986223873202902
1620691200,1.21282,1.21326,1.2128,1.21307,134,1.2089864215180088,0.0012831024780380648,42.01261687918668,0.00017800873569595588,-0.0006564909212994675,0.0008344996569954234
1620694800,1.21309,1.21391,1.21309,1.21391,386,1.2090354123486755,0.001224022147632983,46.731588623733494,9.176242848685234e-05,-0.0005941897828068568,0.0006859522112937092
1620698400,1.21392,1.21412,1.21365,1.21401,302,1.209084910733266,0.0011234858612819444,47.281612299065934,3.112201767074829e-05,-0.0005238641548983687,0.000554986172569117
1620702000,1.21403,1.21425,1.21261,1.21277,1141,1.2091215782881588,0.00119235441311103,41.55217734653598,-0.00011566032148890848,-0.0005365171952464204,0.0004208568737575119
1620705600,1.21278,1.21384,1.21263,1.21366,1230,1.2091667367131522,0.0011947071580295505,46.55778673220756,-0.00015834551232374316,-0.0004633619088650041,0.00030501639654126095
1620709200,1.21367,1.21462,1.21352,1.21451,856,1.2092199035120264,0.0011820795369589573,50.8841582704149,-0.00012217755058663293,-0.0003417551577023151,0.00021957760711568218
1620712800,1.21451,1.2149,1.21384,1.21397,703,1.2092671681536977,0.0011658022653644377,48.213795782786015,-0.00013552541474615154,-0.000284082417489467,0.00014855700274331546
1620716400,1.21396,1.21444,1.21392,1.21414,443,1.2093156540427157,0.00107969529664916,49.119074829003615,-0.00013087744034412374,-0.00022354755446995136,9.267011412582762e-05
1620720000,1.21414,1.21469,1.21414,1.21422,550,1.2093644535049772,0.0010090692570959453,49.56588040213486,-0.0001193626177742324,-0.00016962618552004803,5.026356774581563e-05
1620723600,1.21423,1.21437,1.21297,1.21305,1561,1.2094011256094055,0.0010611933561497987,43.54350864380276,-0.00020231410872084687,-0.00020206214117333,-2.5196754751687263e-07
1620727200,1.21304,1.21443,1.21231,1.21413,1980,1.2094481790859288,0.0012023675753298122,49.627652873314105,-0.00017884517303823344,-0.00014287456439257326,-3.597060864566019e-05
1620730800,1.21414,1.21641,1.21411,1.21625,1690,1.209515858896019,0.0013487185652858332,58.97399429014748,1.0697100479850619e-05,3.7334167300408646e-05,-2.6637066820558028e-05
1620734400,1.21624,1.2169,1.21603,1.21656,1407,1.2095859498522776,0.0012848894232477418,60.13868755525408,0.00018380632217684933,0.0001683547111979259,1.5451610978923448e-05
1620738000,1.21655,1.21687,1.21539,1.21611,1139,1.2096508657741454,0.0013109041668146997,57.58314446498623,0.000281441110433045,0.00021279159956329722,6.864951086974776e-05
1620741600,1.21611,1.21713,1.2159,1.2168,1323,1.2097220014380843,0.0013001169445727484,60.364370479197795,0.0004097710315973391,0.00027289721658207305,0.00013687381501526603
1620745200,1.21681,1.21702,1.21592,1.21678,1483,1.2097922302794963,0.0012734346852963955,60.241072461013275,0.0005040492201835445,0.00029374032413462275,0.00021030889604892173
1620748800,1.21679,1.21813,1.21481,1.21719,3213,1.2098658399284565,0.001546310060590208,61.95658334722192,0.0006048762999000257,0.00031565392308088316,0.0002892223768191425
1620752400,1.21718,1.2173,1.21582,1.21615,2473,1.2099283688843923,0.0015374687191781998,55.423920749610275,0.0005940157350068365,0.00024383468655015512,0.00035018104845668135
1620756000,1.21616,1.21716,1.21537,1.21691,1539,1.2099978378507168,0.001571139556621101,58.83938365996833,0.0006393641159594399,0.00023134645400220682,0.00040801766195723305
1620759600,1.21691,1.21705,1.21611,1.21637,1149,1.2100612424492172,0.0014869876157382798,55.58073992713699,0.0006245303504268662,0.0001732101507757065,0.0004513201996511597
1620763200,1.21637,1.21644,1.21548,1.21581,924,1.2101184440168866,0.0014167226003065187,52.34325016800725,0.0005611189346912404,8.783898803206455e-05,0.00047327994665917586
1620766800,1.21582,1.21583,1.21472,1.21525,1017,1.210169504275425,0.0013758262535989755,49.253617181838585,0.00046037074361993113,-1.0327362431395792e-05,0.0004706981060513269
1620770400,1.21524,1.21551,1.21462,1.21486,717,1.2102161758746746,0.0013110494197857863,47.16560568097517,0.0003450794743349306,-0.0001004949053731171,0.0004455743797080477
1620774000,1.21487,1.21495,1.21452,1.2148,299,1.2102617860649765,0.0011935761638143388,46.83663908123777,0.00024603270239542674,-0.0001596333418500968,0.00040566604424552353
1620777600,1.21476,1.21501,1.21456,1.21487,207,1.2103076389399519,0.001094432675305739,47.2984679779383,0.00017121220925297997,-0.0001875630679940349,0.0003587752772470149
1620781200,1.21488,1.21499,1.21445,1.21468,435,1.2103511450201514,0.0010205083185983051,46.12717437687568,9.548433332384754e-05,-0.00021063275513853388,0.0003061170884623814
1620784800,1.21469,1.21469,1.21442,1.21442,229,1.2103916311393539,0.0009204405427851968,44.503073024331094,1.4324495107853608e-05,-0.00023343407468362227,0.0002477585697914759
1620788400,1.21442,1.21489,1.21372,1.21382,770,1.2104257442623456,0.0009537151370805193,40.92228404970692,-9.728876269776698e-05,-0.0002760378659913943,0.00017874910329362733
1620792000,1.21381,1.21381,1.21335,1.21352,847,1.2104565328766506,0.0008892197854697794,39.22293158831076,-0.0002075579673865846,-0.0003090456565441696,0.00010148768915758496
1620795600,1.21352,1.21373,1.21244,1.21245,599,1.2104763683704152,0.000942657147407144,33.82734444364351,-0.0003769420113177713,-0.000382743760380285,5.801749062513711e-06
1620799200,1.21245,1.21281,1.21154,1.21167,735,1.210488245302053,0.0009863028610861758,30.530296987843457,-0.0005675768946107329,-0.0004587029149385973,-0.00010887397967213562
1620802800,1.21168,1.21231,1.21167,1.21205,635,1.2105037851497937,0.0009401291462746822,33.90991251411103,-0.0006801532060838333,-0.00045702338112935814,-0.0002231298249544752
1620806400,1.21204,1.21285,1.212,1.21221,712,1.210520762411985,0.0009281119267713936,35.33635127137628,-0.0007478394534652377,-0.00041976770280861,-0.0003280717506566277
1620810000,1.21222,1.2137,1.21222,1.21315,1137,1.210546923980025,0.0010030303365352066,43.10559770712156,-0.0007173618472429144,-0.00031143207726902933,-0.0004059297699738851
1620813600,1.21314,1.21435,1.21282,1.21334,1923,1.2105747157812188,0.0010732929583305165,44.555658958937826,-0.0006701516218863279,-0.00021137748152995426,-0.00045877414035637367
1620817200,1.21333,1.21362,1.21261,1.21345,1404,1.2106033255744406,0.001064853897219775,45.4229220336222,-0.0006167515692923065,-0.00012638194314874623,-0.0004903696261435602
1620820800,1.21344,1.21367,1.21263,1.21351,968,1.2106322477080282,0.001061540044257129,45.919828828873676,-0.000563099088550123,-5.818356992525018e-05,-0.0005049155186248729
1620824400,1.2135,1.21364,1.21205,1.2126,1035,1.210651827332824,0.0011320013716895091,39.975135855219825,-0.0005872391781276409,-6.585892760221446e-05,-0.0005213802505254265
1620828000,1.21259,1.21281,1.21173,1.2118,1111,1.2106632519364775,0.0011250678554642372,35.61056712195576,-0.0006632778331741029,-0.00011351806611894111,-0.0005497597670551618
1620831600,1.21182,1.21464,1.20725,1.21299,4037,1.2106864036585026,0.00196039214140234,45.195879281050495,-0.0006203647813365354,-5.6484011425098806e-05,-0.0005638807699114366
1620835200,1.21299,1.21516,1.20914,1.21011,5024,1.2106806682987166,0.00250167318921535,32.56207922890562,-0.0008094173500523549,-0.00019642926411273464,-0.0006129880859396203
1620838800,1.21009,1.2102,1.20662,1.20769,3775,1.210650910405197,0.0026454500973199587,25.98823382633863,-0.0011413597631484418,-0.00042269734176705713,-0.0007186624213813847
1620842400,1.20768,1.20825,1.20704,1.20734,2063,1.2106179660230558,0.0024540567510106517,25.195959432143102,-0.0014163418843702313,-0.0005581435703910773,-0.000858198313979154
1620846000,1.20732,1.20754,1.20656,1.20664,1792,1.2105783842715827,0.0022575158508758957,23.64348309470063,-0.0016714835248219373,-0.0006506281686742266,-0.0010208553561477107
1620849600,1.20663,1.20782,1.20657,1.20747,1980,1.2105474550748505,0.0021231804040924393,29.21293824112607,-0.0017861217499641757,-0.000612213115053172,-0.0011739086349110037
1620853200,1.20747,1.20823,1.20739,1.20798,1224,1.2105219082581855,0.0019520896835467745,32.47224817039329,-0.001814899598722608,-0.0005127927710492832,-0.0013021068276733248
1620856800,1.20797,1.20822,1.20719,1.20751,985,1.2104919390217856,0.001829144392407216,31.05322074373923,-0.0018542566073087574,-0.00044171982370834603,-0.0014125367836004114
1620860400,1.20752,1.20777,1.20696,1.20728,399,1.2104599794295292,0.0016932584734195844,30.354165667679712,-0.0018823083193653112,-0.00037581722861191984,-0.0015064910907533913
1620864000,1.20722,1.20747,1.20693,1.20708,181,1.2104263477934145,0.0015394906769636378,29.72748011416521,-0.0018987897653428565,-0.0003138389396715722,-0.0015849508256712843
1620867600,1.20707,1.20783,1.20707,1.20743,508,1.21039653338751,0.0014355585867018026,32.359335258599444,-0.0018621437214181302,-0.00022175431659747676,-0.0016403894048206535
1620871200,1.20744,1.20789,1.20727,1.20776,320,1.2103702992244503,0.001326817441808208,34.837360367977844,-0.0017858866360478398,-0.00011639778498174894,-0.0016694888510660909
1620874800,1.20776,1.20842,1.20708,1.2082,1105,1.2103487042072918,0.001328575116233796,38.09388812258588,-0.001670689356785715,-9.604045756992675e-07,-0.0016697289522100158
1620878400,1.20819,1.20886,1.20772,1.2086,1180,1.2103313041654282,0.0013034317674026422,40.98148390864481,-0.001529487051303624,0.00011219352072511343,-0.0016416805720287375
1620882000,1.2086,1.20862,1.20784,1.20808,943,1.2103089031289564,0.0012336408650822903,38.469333876361205,-0.0014429098940023088,0.00015901654242114283,-0.0016019264364234517
1620885600,1.20808,1.20829,1.20752,1.20764,724,1.2102823468789172,0.0011718220830713396,36.43416376681317,-0.0013937350853590047,0.0001665530808515577,-0.0015602881662105624
1620889200,1.20764,1.20781,1.20718,1.20781,598,1.2102577464124604,0.001099579138661845,37.80326192481407,-0.0013257635391525913,0.00018761970164637705,-0.0015133832407989683
1620892800,1.20782,1.20783,1.20731,1.20732,568,1.210228515104874,0.0010223019201735797,35.434256843182595,-0.001296489381422239,0.0001735150875013837,-0.0014700044689236226
1620896400,1.20732,1.2099,1.20732,1.20951,2054,1.2102213657008454,0.0012299949974837725,50.396104252163326,-0.0010840781252925424,0.0003087410749048644,-0.0013928192001974068
1620900000,1.2095,1.21059,1.20844,1.20863,2394,1.21020553121626,0.0013526623311526159,45.803058353936294,-0.000975504313506681,0.0003338519093525809,-0.0013093562228592619
1620903600,1.20864,1.2094,1.20516,1.20624,2340,1.2101660731942079,0.0017376406869989368,36.16320118182702,-0.0010699777736344895,0.000191502759379818,-0.0012614805330143075
1620907200,1.20623,1.20713,1.20613,1.20664,1418,1.210130987888793,0.0016392885953990938,38.49625344400882,-0.0010998931310153282,0.00012926992159918368,-0.0012291630526145118
1620910800,1.20663,1.20699,1.20601,1.20693,1302,1.2100991372630339,0.0015513834493458788,40.202566070075875,-0.0010876627912876913,0.00011320020906145645,-0.0012008630003491477
1620914400,1.20692,1.20853,1.20675,1.20795,1344,1.2100777528126554,0.001581865656099777,45.888875026101545,-0.0009843180773554394,0.00017323593839496665,-0.001157554015750406
1620918000,1.20796,1.20937,1.20738,1.20815,2607,1.210058571192629,0.0016362835686198278,46.95403482772126,-0.000876178280657891,0.000225100588074012,-0.001101278868731903
1620921600,1.20815,1.20975,1.20778,1.20974,2551,1.2100554013300158,0.0016807790928038545,54.604575053689764,-0.0006546308242065813,0.00035731843562025745,-0.0010119492598268387
1620925200,1.20975,1.20997,1.20729,1.2074,2260,1.2100289794262347,0.001814008547096676,44.44518029328948,-0.00066026024351995,0.0002813512130455109,-0.000941611456565461
